1052089,7181986,7181986,1,"[1, 0]"
1052089,7181986,4797,0,"[1, 0]"
1052089,7181986,3637,0,"[1, 0]"
1052089,7181986,1818,0,"[1, 0]"
1052089,7181986,908,0,"[1, 0]"
1052089,7181986,453,0,"[1, 0]"
1052089,7181986,226,0,"[1, 0]"
1052089,7181986,112,0,"[1, 0]"
1052089,7181986,55,0,"[1, 0]"
1052089,7181986,27,0,"[1, 0]"
1052089,7181986,13,0,"[1, 0]"
1052089,7181986,6,0,"[1, 0]"
1052089,7181986,2,0,"[1, 0]"
1052089,7181986,0,0,"[1, 0]"
1052089,7181986,1,0,"[0, 1]"
1052089,7181986,2,0,"[0, 1]"
1052089,7181986,6,0,"[0, 1]"
1052089,7181986,5,0,"[0, 1]"
1052089,7181986,3,0,"[0, 1]"
1052089,7181986,4,0,"[0, 1]"
1052089,7181986,8,0,"[0, 1]"
1052089,7181986,12,0,"[0, 1]"
1052089,7181986,11,0,"[0, 1]"
1052089,7181986,7,0,"[0, 1]"
1052089,7181986,13,0,"[0, 1]"
1052089,7181986,14,0,"[0, 1]"
1052089,7181986,15,0,"[0, 1]"
1052089,7181986,23,0,"[0, 1]"
1052089,7181986,21,0,"[0, 1]"
1052089,7181986,28,0,"[0, 1]"
1052089,7181986,27,0,"[0, 1]"
1052089,7181986,19,0,"[0, 1]"
1052089,7181986,20,0,"[0, 1]"
1052089,7181986,26,0,"[0, 1]"
1052089,7181986,42,0,"[0, 1]"
1052089,7181986,62,0,"[0, 1]"
1052089,7181986,34,0,"[0, 1]"
1052089,7181986,46,0,"[0, 1]"
1052089,7181986,38,0,"[0, 1]"
1052089,7181986,57,0,"[0, 1]"
1052089,7181986,52,0,"[0, 1]"
1052089,7181986,50,0,"[0, 1]"
1052089,7181986,59,0,"[0, 1]"
1052089,7181986,60,0,"[0, 1]"
1052089,7181986,91,0,"[0, 1]"
1052089,7181986,107,0,"[0, 1]"
1052089,7181986,113,0,"[0, 1]"
1052089,7181986,104,0,"[0, 1]"
1052089,7181986,94,0,"[0, 1]"
1052089,7181986,110,0,"[0, 1]"
1052089,7181986,99,0,"[0, 1]"
1052089,7181986,63,0,"[0, 1]"
1052089,7181986,93,0,"[0, 1]"
1052089,7181986,86,0,"[0, 1]"
1052089,7181986,90,0,"[0, 1]"
1052089,7181986,108,0,"[0, 1]"
1052089,7181986,223,0,"[0, 1]"
1052089,7181986,236,0,"[0, 1]"
1052089,7181986,244,0,"[0, 1]"
1052089,7181986,196,0,"[0, 1]"
1052089,7181986,231,0,"[0, 1]"
1052089,7181986,128,0,"[0, 1]"
1052089,7181986,154,0,"[0, 1]"
1052089,7181986,249,0,"[0, 1]"
1052089,7181986,159,0,"[0, 1]"
1052089,7181986,214,0,"[0, 1]"
1052089,7181986,185,0,"[0, 1]"
1052089,7181986,211,0,"[0, 1]"
1052089,7181986,224,0,"[0, 1]"
1052089,7181986,156,0,"[0, 1]"
1052089,7181986,316,0,"[0, 1]"
1052089,7181986,469,0,"[0, 1]"
1052089,7181986,430,0,"[0, 1]"
1052089,7181986,370,0,"[0, 1]"
1052089,7181986,330,0,"[0, 1]"
1052089,7181986,438,0,"[0, 1]"
1052089,7181986,375,0,"[0, 1]"
1052089,7181986,505,0,"[0, 1]"
1052089,7181986,453,0,"[0, 1]"
1052089,7181986,275,0,"[0, 1]"
