1084889,7124113,7124113,1,"[1, 0]"
1084889,7124113,3735,0,"[1, 0]"
1084889,7124113,1867,0,"[1, 0]"
1084889,7124113,933,0,"[1, 0]"
1084889,7124113,466,0,"[1, 0]"
1084889,7124113,232,0,"[1, 0]"
1084889,7124113,115,0,"[1, 0]"
1084889,7124113,57,0,"[1, 0]"
1084889,7124113,28,0,"[1, 0]"
1084889,7124113,13,0,"[1, 0]"
1084889,7124113,6,0,"[1, 0]"
1084889,7124113,2,0,"[1, 0]"
1084889,7124113,0,0,"[1, 0]"
1084889,7124113,2,0,"[0, 1]"
1084889,7124113,1,0,"[0, 1]"
1084889,7124113,5,0,"[0, 1]"
1084889,7124113,3,0,"[0, 1]"
1084889,7124113,6,0,"[0, 1]"
1084889,7124113,4,0,"[0, 1]"
1084889,7124113,11,0,"[0, 1]"
1084889,7124113,8,0,"[0, 1]"
1084889,7124113,14,0,"[0, 1]"
1084889,7124113,9,0,"[0, 1]"
1084889,7124113,13,0,"[0, 1]"
1084889,7124113,10,0,"[0, 1]"
1084889,7124113,30,0,"[0, 1]"
1084889,7124113,18,0,"[0, 1]"
1084889,7124113,19,0,"[0, 1]"
1084889,7124113,27,0,"[0, 1]"
1084889,7124113,29,0,"[0, 1]"
1084889,7124113,26,0,"[0, 1]"
1084889,7124113,21,0,"[0, 1]"
1084889,7124113,20,0,"[0, 1]"
1084889,7124113,51,0,"[0, 1]"
1084889,7124113,61,0,"[0, 1]"
1084889,7124113,43,0,"[0, 1]"
1084889,7124113,59,0,"[0, 1]"
1084889,7124113,52,0,"[0, 1]"
1084889,7124113,55,0,"[0, 1]"
1084889,7124113,57,0,"[0, 1]"
1084889,7124113,45,0,"[0, 1]"
1084889,7124113,39,0,"[0, 1]"
1084889,7124113,44,0,"[0, 1]"
1084889,7124113,82,0,"[0, 1]"
1084889,7124113,119,0,"[0, 1]"
1084889,7124113,80,0,"[0, 1]"
1084889,7124113,65,0,"[0, 1]"
1084889,7124113,125,0,"[0, 1]"
1084889,7124113,117,0,"[0, 1]"
1084889,7124113,114,0,"[0, 1]"
1084889,7124113,103,0,"[0, 1]"
1084889,7124113,88,0,"[0, 1]"
1084889,7124113,108,0,"[0, 1]"
1084889,7124113,91,0,"[0, 1]"
1084889,7124113,85,0,"[0, 1]"
1084889,7124113,230,0,"[0, 1]"
1084889,7124113,217,0,"[0, 1]"
1084889,7124113,242,0,"[0, 1]"
1084889,7124113,188,0,"[0, 1]"
1084889,7124113,194,0,"[0, 1]"
1084889,7124113,161,0,"[0, 1]"
1084889,7124113,199,0,"[0, 1]"
1084889,7124113,143,0,"[0, 1]"
1084889,7124113,170,0,"[0, 1]"
1084889,7124113,232,0,"[0, 1]"
1084889,7124113,201,0,"[0, 1]"
1084889,7124113,203,0,"[0, 1]"
1084889,7124113,186,0,"[0, 1]"
1084889,7124113,182,0,"[0, 1]"
1084889,7124113,256,0,"[0, 1]"
1084889,7124113,290,0,"[0, 1]"
1084889,7124113,401,0,"[0, 1]"
1084889,7124113,451,0,"[0, 1]"
1084889,7124113,477,0,"[0, 1]"
1084889,7124113,268,0,"[0, 1]"
1084889,7124113,497,0,"[0, 1]"
1084889,7124113,366,0,"[0, 1]"
1084889,7124113,385,0,"[0, 1]"
1084889,7124113,278,0,"[0, 1]"
1084889,7124113,396,0,"[0, 1]"
1084889,7124113,424,0,"[0, 1]"
1084889,7124113,406,0,"[0, 1]"
1084889,7124113,462,0,"[0, 1]"
1084889,7124113,320,0,"[0, 1]"
1084889,7124113,395,0,"[0, 1]"
1084889,7124113,705,0,"[0, 1]"
1084889,7124113,719,0,"[0, 1]"
1084889,7124113,556,0,"[0, 1]"
1084889,7124113,516,0,"[0, 1]"
1084889,7124113,964,0,"[0, 1]"
1084889,7124113,769,0,"[0, 1]"
1084889,7124113,772,0,"[0, 1]"
1084889,7124113,812,0,"[0, 1]"
1084889,7124113,828,0,"[0, 1]"
1084889,7124113,546,0,"[0, 1]"
1084889,7124113,707,0,"[0, 1]"
1084889,7124113,513,0,"[0, 1]"
1084889,7124113,1003,0,"[0, 1]"
1084889,7124113,527,0,"[0, 1]"
1084889,7124113,575,0,"[0, 1]"
1084889,7124113,517,0,"[0, 1]"
1084889,7124113,518,0,"[0, 1]"
1084889,7124113,1013,0,"[0, 1]"
1084889,7124113,1842,0,"[0, 1]"
1084889,7124113,1354,0,"[0, 1]"
1084889,7124113,1890,0,"[0, 1]"
1084889,7124113,1187,0,"[0, 1]"
1084889,7124113,1711,0,"[0, 1]"
1084889,7124113,1612,0,"[0, 1]"
1084889,7124113,1106,0,"[0, 1]"
1084889,7124113,1941,0,"[0, 1]"
1084889,7124113,1338,0,"[0, 1]"
1084889,7124113,1315,0,"[0, 1]"
1084889,7124113,1786,0,"[0, 1]"
1084889,7124113,1474,0,"[0, 1]"
1084889,7124113,1368,0,"[0, 1]"
1084889,7124113,1712,0,"[0, 1]"
1084889,7124113,1032,0,"[0, 1]"
1084889,7124113,1467,0,"[0, 1]"
1084889,7124113,1415,0,"[0, 1]"
1084889,7124113,1308,0,"[0, 1]"
1084889,7124113,1902,0,"[0, 1]"
1084889,7124113,1341,0,"[0, 1]"
1084889,7124113,2550,0,"[0, 1]"
