1013579,7241951,7241951,1,"[1, 0]"
1013579,7241951,3059,0,"[1, 0]"
1013579,7241951,1529,0,"[1, 0]"
1013579,7241951,764,0,"[1, 0]"
1013579,7241951,381,0,"[1, 0]"
1013579,7241951,190,0,"[1, 0]"
1013579,7241951,94,0,"[1, 0]"
1013579,7241951,46,0,"[1, 0]"
1013579,7241951,22,0,"[1, 0]"
1013579,7241951,10,0,"[1, 0]"
1013579,7241951,4,0,"[1, 0]"
1013579,7241951,1,0,"[1, 0]"
1013579,7241951,0,0,"[1, 0]"
1013579,7241951,1,0,"[0, 1]"
1013579,7241951,2,0,"[0, 1]"
1013579,7241951,5,0,"[0, 1]"
1013579,7241951,6,0,"[0, 1]"
1013579,7241951,3,0,"[0, 1]"
1013579,7241951,4,0,"[0, 1]"
1013579,7241951,14,0,"[0, 1]"
1013579,7241951,8,0,"[0, 1]"
1013579,7241951,13,0,"[0, 1]"
1013579,7241951,9,0,"[0, 1]"
1013579,7241951,7,0,"[0, 1]"
1013579,7241951,10,0,"[0, 1]"
1013579,7241951,16,0,"[0, 1]"
1013579,7241951,18,0,"[0, 1]"
1013579,7241951,21,0,"[0, 1]"
1013579,7241951,22,0,"[0, 1]"
1013579,7241951,27,0,"[0, 1]"
1013579,7241951,15,0,"[0, 1]"
1013579,7241951,23,0,"[0, 1]"
1013579,7241951,26,0,"[0, 1]"
1013579,7241951,49,0,"[0, 1]"
1013579,7241951,33,0,"[0, 1]"
1013579,7241951,34,0,"[0, 1]"
1013579,7241951,36,0,"[0, 1]"
1013579,7241951,48,0,"[0, 1]"
1013579,7241951,53,0,"[0, 1]"
1013579,7241951,54,0,"[0, 1]"
1013579,7241951,43,0,"[0, 1]"
1013579,7241951,40,0,"[0, 1]"
1013579,7241951,59,0,"[0, 1]"
1013579,7241951,64,0,"[0, 1]"
1013579,7241951,125,0,"[0, 1]"
1013579,7241951,94,0,"[0, 1]"
1013579,7241951,97,0,"[0, 1]"
1013579,7241951,110,0,"[0, 1]"
1013579,7241951,92,0,"[0, 1]"
1013579,7241951,93,0,"[0, 1]"
1013579,7241951,80,0,"[0, 1]"
1013579,7241951,75,0,"[0, 1]"
1013579,7241951,103,0,"[0, 1]"
1013579,7241951,81,0,"[0, 1]"
1013579,7241951,124,0,"[0, 1]"
1013579,7241951,218,0,"[0, 1]"
1013579,7241951,156,0,"[0, 1]"
1013579,7241951,172,0,"[0, 1]"
1013579,7241951,215,0,"[0, 1]"
1013579,7241951,133,0,"[0, 1]"
1013579,7241951,237,0,"[0, 1]"
1013579,7241951,145,0,"[0, 1]"
1013579,7241951,180,0,"[0, 1]"
1013579,7241951,217,0,"[0, 1]"
1013579,7241951,136,0,"[0, 1]"
1013579,7241951,253,0,"[0, 1]"
1013579,7241951,141,0,"[0, 1]"
1013579,7241951,169,0,"[0, 1]"
1013579,7241951,227,0,"[0, 1]"
1013579,7241951,443,0,"[0, 1]"
1013579,7241951,480,0,"[0, 1]"
1013579,7241951,283,0,"[0, 1]"
1013579,7241951,451,0,"[0, 1]"
1013579,7241951,369,0,"[0, 1]"
1013579,7241951,446,0,"[0, 1]"
1013579,7241951,505,0,"[0, 1]"
1013579,7241951,326,0,"[0, 1]"
1013579,7241951,491,0,"[0, 1]"
1013579,7241951,317,0,"[0, 1]"
1013579,7241951,389,0,"[0, 1]"
1013579,7241951,449,0,"[0, 1]"
1013579,7241951,437,0,"[0, 1]"
1013579,7241951,361,0,"[0, 1]"
1013579,7241951,346,0,"[0, 1]"
1013579,7241951,310,0,"[0, 1]"
1013579,7241951,929,0,"[0, 1]"
1013579,7241951,706,0,"[0, 1]"
1013579,7241951,976,0,"[0, 1]"
1013579,7241951,943,0,"[0, 1]"
1013579,7241951,1017,0,"[0, 1]"
1013579,7241951,576,0,"[0, 1]"
1013579,7241951,659,0,"[0, 1]"
1013579,7241951,729,0,"[0, 1]"
1013579,7241951,649,0,"[0, 1]"
1013579,7241951,991,0,"[0, 1]"
1013579,7241951,973,0,"[0, 1]"
1013579,7241951,690,0,"[0, 1]"
1013579,7241951,663,0,"[0, 1]"
1013579,7241951,839,0,"[0, 1]"
1013579,7241951,892,0,"[0, 1]"
1013579,7241951,551,0,"[0, 1]"
1013579,7241951,1018,0,"[0, 1]"
1013579,7241951,900,0,"[0, 1]"
1013579,7241951,1419,0,"[0, 1]"
1013579,7241951,1555,0,"[0, 1]"
1013579,7241951,1939,0,"[0, 1]"
1013579,7241951,1883,0,"[0, 1]"
1013579,7241951,1937,0,"[0, 1]"
1013579,7241951,1806,0,"[0, 1]"
1013579,7241951,1622,0,"[0, 1]"
1013579,7241951,1173,0,"[0, 1]"
1013579,7241951,1954,0,"[0, 1]"
1013579,7241951,1337,0,"[0, 1]"
1013579,7241951,1568,0,"[0, 1]"
1013579,7241951,1504,0,"[0, 1]"
1013579,7241951,1547,0,"[0, 1]"
1013579,7241951,1529,0,"[0, 1]"
1013579,7241951,1277,0,"[0, 1]"
