640103,5323651,5323651,1,"[1, 0]"
640103,5323651,4440,0,"[1, 0]"
640103,5323651,2830,0,"[1, 0]"
640103,5323651,1414,0,"[1, 0]"
640103,5323651,706,0,"[1, 0]"
640103,5323651,352,0,"[1, 0]"
640103,5323651,175,0,"[1, 0]"
640103,5323651,87,0,"[1, 0]"
640103,5323651,43,0,"[1, 0]"
640103,5323651,21,0,"[1, 0]"
640103,5323651,10,0,"[1, 0]"
640103,5323651,4,0,"[1, 0]"
640103,5323651,1,0,"[1, 0]"
640103,5323651,0,0,"[1, 0]"
640103,5323651,2,0,"[0, 1]"
640103,5323651,1,0,"[0, 1]"
640103,5323651,3,0,"[0, 1]"
640103,5323651,5,0,"[0, 1]"
640103,5323651,6,0,"[0, 1]"
640103,5323651,4,0,"[0, 1]"
640103,5323651,10,0,"[0, 1]"
640103,5323651,13,0,"[0, 1]"
640103,5323651,7,0,"[0, 1]"
640103,5323651,9,0,"[0, 1]"
640103,5323651,11,0,"[0, 1]"
640103,5323651,12,0,"[0, 1]"
640103,5323651,15,0,"[0, 1]"
640103,5323651,25,0,"[0, 1]"
640103,5323651,26,0,"[0, 1]"
640103,5323651,27,0,"[0, 1]"
640103,5323651,28,0,"[0, 1]"
640103,5323651,30,0,"[0, 1]"
640103,5323651,18,0,"[0, 1]"
640103,5323651,19,0,"[0, 1]"
640103,5323651,53,0,"[0, 1]"
640103,5323651,54,0,"[0, 1]"
640103,5323651,31,0,"[0, 1]"
640103,5323651,33,0,"[0, 1]"
640103,5323651,61,0,"[0, 1]"
640103,5323651,50,0,"[0, 1]"
640103,5323651,35,0,"[0, 1]"
640103,5323651,48,0,"[0, 1]"
640103,5323651,57,0,"[0, 1]"
640103,5323651,38,0,"[0, 1]"
640103,5323651,92,0,"[0, 1]"
640103,5323651,91,0,"[0, 1]"
640103,5323651,64,0,"[0, 1]"
640103,5323651,71,0,"[0, 1]"
640103,5323651,115,0,"[0, 1]"
640103,5323651,66,0,"[0, 1]"
640103,5323651,73,0,"[0, 1]"
640103,5323651,99,0,"[0, 1]"
640103,5323651,113,0,"[0, 1]"
640103,5323651,87,0,"[0, 1]"
640103,5323651,80,0,"[0, 1]"
640103,5323651,74,0,"[0, 1]"
640103,5323651,160,0,"[0, 1]"
640103,5323651,136,0,"[0, 1]"
640103,5323651,209,0,"[0, 1]"
640103,5323651,234,0,"[0, 1]"
640103,5323651,250,0,"[0, 1]"
