224626,7296711,7296711,1,"[1, 0]"
224626,7296711,3861,0,"[1, 0]"
224626,7296711,1930,0,"[1, 0]"
224626,7296711,964,0,"[1, 0]"
224626,7296711,481,0,"[1, 0]"
224626,7296711,240,0,"[1, 0]"
224626,7296711,119,0,"[1, 0]"
224626,7296711,59,0,"[1, 0]"
224626,7296711,29,0,"[1, 0]"
224626,7296711,14,0,"[1, 0]"
224626,7296711,6,0,"[1, 0]"
224626,7296711,2,0,"[1, 0]"
224626,7296711,0,0,"[1, 0]"
224626,7296711,1,0,"[0, 1]"
224626,7296711,2,0,"[0, 1]"
224626,7296711,4,0,"[0, 1]"
224626,7296711,6,0,"[0, 1]"
224626,7296711,5,0,"[0, 1]"
224626,7296711,3,0,"[0, 1]"
224626,7296711,7,0,"[0, 1]"
224626,7296711,10,0,"[0, 1]"
224626,7296711,9,0,"[0, 1]"
224626,7296711,11,0,"[0, 1]"
224626,7296711,14,0,"[0, 1]"
224626,7296711,13,0,"[0, 1]"
224626,7296711,26,0,"[0, 1]"
224626,7296711,29,0,"[0, 1]"
224626,7296711,28,0,"[0, 1]"
224626,7296711,24,0,"[0, 1]"
224626,7296711,22,0,"[0, 1]"
224626,7296711,30,0,"[0, 1]"
224626,7296711,19,0,"[0, 1]"
224626,7296711,16,0,"[0, 1]"
224626,7296711,60,0,"[0, 1]"
224626,7296711,51,0,"[0, 1]"
224626,7296711,43,0,"[0, 1]"
224626,7296711,56,0,"[0, 1]"
224626,7296711,33,0,"[0, 1]"
224626,7296711,40,0,"[0, 1]"
224626,7296711,37,0,"[0, 1]"
224626,7296711,53,0,"[0, 1]"
224626,7296711,54,0,"[0, 1]"
224626,7296711,39,0,"[0, 1]"
224626,7296711,106,0,"[0, 1]"
224626,7296711,122,0,"[0, 1]"
224626,7296711,107,0,"[0, 1]"
224626,7296711,89,0,"[0, 1]"
224626,7296711,117,0,"[0, 1]"
224626,7296711,78,0,"[0, 1]"
224626,7296711,98,0,"[0, 1]"
224626,7296711,121,0,"[0, 1]"
224626,7296711,96,0,"[0, 1]"
224626,7296711,92,0,"[0, 1]"
224626,7296711,110,0,"[0, 1]"
224626,7296711,73,0,"[0, 1]"
224626,7296711,198,0,"[0, 1]"
224626,7296711,217,0,"[0, 1]"
224626,7296711,131,0,"[0, 1]"
224626,7296711,160,0,"[0, 1]"
224626,7296711,179,0,"[0, 1]"
224626,7296711,150,0,"[0, 1]"
224626,7296711,189,0,"[0, 1]"
224626,7296711,247,0,"[0, 1]"
224626,7296711,181,0,"[0, 1]"
224626,7296711,140,0,"[0, 1]"
224626,7296711,203,0,"[0, 1]"
224626,7296711,195,0,"[0, 1]"
224626,7296711,138,0,"[0, 1]"
224626,7296711,221,0,"[0, 1]"
224626,7296711,387,0,"[0, 1]"
224626,7296711,320,0,"[0, 1]"
224626,7296711,255,0,"[0, 1]"
224626,7296711,327,0,"[0, 1]"
224626,7296711,423,0,"[0, 1]"
224626,7296711,469,0,"[0, 1]"
224626,7296711,454,0,"[0, 1]"
224626,7296711,301,0,"[0, 1]"
224626,7296711,298,0,"[0, 1]"
224626,7296711,478,0,"[0, 1]"
224626,7296711,467,0,"[0, 1]"
224626,7296711,502,0,"[0, 1]"
224626,7296711,498,0,"[0, 1]"
224626,7296711,396,0,"[0, 1]"
224626,7296711,279,0,"[0, 1]"
224626,7296711,263,0,"[0, 1]"
224626,7296711,563,0,"[0, 1]"
224626,7296711,522,0,"[0, 1]"
224626,7296711,917,0,"[0, 1]"
224626,7296711,779,0,"[0, 1]"
224626,7296711,704,0,"[0, 1]"
224626,7296711,802,0,"[0, 1]"
224626,7296711,949,0,"[0, 1]"
224626,7296711,914,0,"[0, 1]"
224626,7296711,986,0,"[0, 1]"
224626,7296711,909,0,"[0, 1]"
224626,7296711,819,0,"[0, 1]"
224626,7296711,848,0,"[0, 1]"
224626,7296711,1002,0,"[0, 1]"
224626,7296711,855,0,"[0, 1]"
224626,7296711,946,0,"[0, 1]"
224626,7296711,590,0,"[0, 1]"
224626,7296711,676,0,"[0, 1]"
224626,7296711,714,0,"[0, 1]"
224626,7296711,1093,0,"[0, 1]"
224626,7296711,1086,0,"[0, 1]"
224626,7296711,1968,0,"[0, 1]"
224626,7296711,1651,0,"[0, 1]"
224626,7296711,1358,0,"[0, 1]"
224626,7296711,1290,0,"[0, 1]"
224626,7296711,1375,0,"[0, 1]"
224626,7296711,1075,0,"[0, 1]"
224626,7296711,1321,0,"[0, 1]"
224626,7296711,1642,0,"[0, 1]"
224626,7296711,1751,0,"[0, 1]"
224626,7296711,1212,0,"[0, 1]"
224626,7296711,1558,0,"[0, 1]"
224626,7296711,1083,0,"[0, 1]"
224626,7296711,1950,0,"[0, 1]"
224626,7296711,1569,0,"[0, 1]"
224626,7296711,1701,0,"[0, 1]"
224626,7296711,1228,0,"[0, 1]"
224626,7296711,1833,0,"[0, 1]"
224626,7296711,1355,0,"[0, 1]"
224626,7296711,2404,0,"[0, 1]"
224626,7296711,3736,0,"[0, 1]"
224626,7296711,3674,0,"[0, 1]"
224626,7296711,3329,0,"[0, 1]"
224626,7296711,2234,0,"[0, 1]"
224626,7296711,2747,0,"[0, 1]"
224626,7296711,3796,0,"[0, 1]"
224626,7296711,2278,0,"[0, 1]"
224626,7296711,2133,0,"[0, 1]"
224626,7296711,3171,0,"[0, 1]"
224626,7296711,2279,0,"[0, 1]"
224626,7296711,2972,0,"[0, 1]"
224626,7296711,3051,0,"[0, 1]"
224626,7296711,3350,0,"[0, 1]"
224626,7296711,2071,0,"[0, 1]"
224626,7296711,2725,0,"[0, 1]"
224626,7296711,2395,0,"[0, 1]"
224626,7296711,3188,0,"[0, 1]"
224626,7296711,4080,0,"[0, 1]"
224626,7296711,2907,0,"[0, 1]"
224626,7296711,2300,0,"[0, 1]"
224626,7296711,3897,0,"[0, 1]"
224626,7296711,7613233,1,"[0, 1]"
224626,7296711,1027763,1,"[0, 1]"
224626,7296711,7280044,1,"[0, 1]"
224626,7296711,7247851,1,"[0, 1]"
224626,7296711,7124636,1,"[0, 1]"
224626,7296711,7463343,1,"[0, 1]"
224626,7296711,4688,0,"[0, 1]"
224626,7296711,7258673,1,"[0, 1]"
224626,7296711,7292567,1,"[0, 1]"
