686980,95833,95833,1,1
686980,95833,928,0,1
686980,95833,473,0,1
686980,95833,236,0,1
686980,95833,117,0,1
686980,95833,58,0,1
686980,95833,28,0,1
686980,95833,13,0,1
686980,95833,6,0,1
686980,95833,2,0,1
686980,95833,0,0,1
686980,95833,1,0,0
686980,95833,4,0,0
686980,95833,5,0,0
686980,95833,3,0,0
686980,95833,12,0,0
686980,95833,10,0,0
686980,95833,7,0,0
686980,95833,8,0,0
686980,95833,9,0,0
686980,95833,30,0,0
686980,95833,22,0,0
686980,95833,17,0,0
686980,95833,27,0,0
686980,95833,29,0,0
686980,95833,18,0,0
686980,95833,20,0,0
686980,95833,24,0,0
686980,95833,61,0,0
686980,95833,57,0,0
686980,95833,36,0,0
686980,95833,51,0,0
686980,95833,35,0,0
686980,95833,54,0,0
686980,95833,59,0,0
686980,95833,45,0,0
686980,95833,62,0,0
686980,95833,43,0,0
686980,95833,111,0,0
686980,95833,65,0,0
686980,95833,124,0,0
686980,95833,106,0,0
686980,95833,77,0,0
686980,95833,91,0,0
686980,95833,96,0,0
686980,95833,78,0,0
686980,95833,119,0,0
686980,95833,109,0,0
686980,95833,89,0,0
686980,95833,74,0,0
686980,95833,168,0,0
686980,95833,231,0,0
686980,95833,196,0,0
686980,95833,238,0,0
686980,95833,253,0,0
686980,95833,229,0,0
686980,95833,172,0,0
686980,95833,191,0,0
686980,95833,209,0,0
686980,95833,141,0,0
686980,95833,156,0,0
686980,95833,249,0,0
686980,95833,239,0,0
686980,95833,129,0,0
686980,95833,354,0,0
686980,95833,419,0,0
686980,95833,426,0,0
686980,95833,344,0,0
686980,95833,366,0,0
686980,95833,304,0,0
686980,95833,312,0,0
686980,95833,480,0,0
686980,95833,474,0,0
686980,95833,268,0,0
686980,95833,360,0,0
686980,95833,446,0,0
686980,95833,412,0,0
686980,95833,332,0,0
686980,95833,498,0,0
686980,95833,490,0,0
686980,95833,936,0,0
686980,95833,542,0,0
686980,95833,983,0,0
686980,95833,97144,1,0
686980,95833,888,0,0
686980,95833,925,0,0
686980,95833,698,0,0
686980,95833,839,0,0
686980,95833,715,0,0
686980,95833,818,0,0
686980,95833,122236,1,0
686980,95833,716,0,0
686980,95833,644,0,0
686980,95833,583,0,0
686980,95833,755,0,0
686980,95833,763,0,0
686980,95833,773,0,0
686980,95833,672,0,0
686980,95833,25444,1,0
686980,95833,97366,1,0
686980,95833,120520,1,0
686980,95833,122823,1,0
686980,95833,117647,1,0
686980,95833,64984,1,0
686980,95833,10964,1,0
686980,95833,102084,1,0
686980,95833,120209,1,0
686980,95833,23789,1,0
686980,95833,120829,1,0
686980,95833,68080,1,0
686980,95833,70066,1,0
686980,95833,21567,1,0
686980,95833,35486,1,0
686980,95833,77749,1,0
686980,95833,2488,1,0
686980,95833,27660,1,0
686980,95833,54787,1,0
686980,95833,28417,1,0
457962,95946,95946,1,1
457962,95946,595,0,1
457962,95946,299,0,1
457962,95946,149,0,1
457962,95946,74,0,1
457962,95946,36,0,1
457962,95946,17,0,1
457962,95946,8,0,1
457962,95946,3,0,1
457962,95946,1,0,1
457962,95946,0,0,1
457962,95946,2,0,0
457962,95946,4,0,0
457962,95946,6,0,0
457962,95946,5,0,0
457962,95946,9,0,0
457962,95946,13,0,0
457962,95946,7,0,0
457962,95946,12,0,0
457962,95946,10,0,0
457962,95946,11,0,0
457962,95946,19,0,0
457962,95946,22,0,0
457962,95946,15,0,0
457962,95946,18,0,0
457962,95946,30,0,0
457962,95946,25,0,0
457962,95946,21,0,0
457962,95946,32,0,0
457962,95946,52,0,0
457962,95946,39,0,0
457962,95946,51,0,0
457962,95946,35,0,0
457962,95946,50,0,0
457962,95946,60,0,0
457962,95946,57,0,0
457962,95946,56,0,0
457962,95946,38,0,0
457962,95946,111,0,0
457962,95946,85,0,0
457962,95946,79,0,0
457962,95946,72,0,0
457962,95946,71,0,0
457962,95946,75,0,0
457962,95946,119,0,0
457962,95946,100,0,0
457962,95946,109,0,0
457962,95946,68,0,0
457962,95946,99,0,0
457962,95946,249,0,0
457962,95946,186,0,0
457962,95946,163,0,0
457962,95946,145,0,0
457962,95946,227,0,0
457962,95946,175,0,0
457962,95946,206,0,0
457962,95946,176,0,0
457962,95946,196,0,0
457962,95946,135,0,0
457962,95946,221,0,0
457962,95946,152,0,0
457962,95946,204,0,0
457962,95946,158,0,0
457962,95946,505,0,0
457962,95946,300,0,0
457962,95946,314,0,0
457962,95946,427,0,0
457962,95946,368,0,0
457962,95946,504,0,0
457962,95946,405,0,0
457962,95946,310,0,0
457962,95946,369,0,0
457962,95946,404,0,0
457962,95946,340,0,0
457962,95946,394,0,0
457962,95946,481,0,0
457962,95946,424,0,0
457962,95946,450,0,0
457962,95946,465,0,0
457962,95946,830,0,0
457962,95946,908,0,0
457962,95946,718,0,0
457962,95946,944,0,0
457962,95946,578,0,0
457962,95946,890,0,0
457962,95946,985,0,0
457962,95946,965,0,0
457962,95946,852,0,0
457962,95946,76968,1,0
457962,95946,553,0,0
457962,95946,544,0,0
457962,95946,558,0,0
457962,95946,534,0,0
457962,95946,563,0,0
457962,95946,594,0,0
457962,95946,583,0,0
457962,95946,925,0,0
457962,95946,56453,1,0
457962,95946,122823,1,0
457962,95946,76641,1,0
457962,95946,59278,1,0
457962,95946,21670,1,0
457962,95946,42421,1,0
457962,95946,97695,1,0
457962,95946,2277,1,0
457962,95946,69406,1,0
457962,95946,39559,1,0
457962,95946,122006,1,0
457962,95946,20783,1,0
457962,95946,65433,1,0
457962,95946,46170,1,0
457962,95946,82570,1,0
457962,95946,69404,1,0
457962,95946,120845,1,0
457962,95946,33607,1,0
457962,95946,61137,1,0
457962,95946,121538,1,0
656232,96048,96048,1,1
656232,96048,731,0,1
656232,96048,370,0,1
656232,96048,184,0,1
656232,96048,91,0,1
656232,96048,45,0,1
656232,96048,22,0,1
656232,96048,10,0,1
656232,96048,4,0,1
656232,96048,1,0,1
656232,96048,0,0,1
656232,96048,2,0,0
656232,96048,3,0,0
656232,96048,5,0,0
656232,96048,6,0,0
656232,96048,8,0,0
656232,96048,12,0,0
656232,96048,14,0,0
656232,96048,9,0,0
656232,96048,13,0,0
656232,96048,17,0,0
656232,96048,21,0,0
656232,96048,29,0,0
656232,96048,25,0,0
656232,96048,27,0,0
656232,96048,20,0,0
656232,96048,23,0,0
656232,96048,30,0,0
656232,96048,33,0,0
656232,96048,53,0,0
656232,96048,50,0,0
656232,96048,59,0,0
656232,96048,51,0,0
656232,96048,46,0,0
656232,96048,37,0,0
656232,96048,38,0,0
656232,96048,54,0,0
656232,96048,36,0,0
656232,96048,72,0,0
656232,96048,63,0,0
656232,96048,123,0,0
656232,96048,95,0,0
656232,96048,94,0,0
656232,96048,89,0,0
656232,96048,98,0,0
656232,96048,81,0,0
656232,96048,100,0,0
656232,96048,79,0,0
656232,96048,96,0,0
656232,96048,114,0,0
656232,96048,177,0,0
656232,96048,209,0,0
656232,96048,230,0,0
656232,96048,254,0,0
656232,96048,232,0,0
656232,96048,137,0,0
656232,96048,236,0,0
656232,96048,162,0,0
656232,96048,205,0,0
656232,96048,214,0,0
656232,96048,240,0,0
656232,96048,213,0,0
656232,96048,194,0,0
656232,96048,252,0,0
656232,96048,333,0,0
656232,96048,484,0,0
656232,96048,410,0,0
656232,96048,415,0,0
656232,96048,381,0,0
656232,96048,315,0,0
656232,96048,444,0,0
656232,96048,437,0,0
656232,96048,419,0,0
656232,96048,360,0,0
656232,96048,355,0,0
656232,96048,367,0,0
656232,96048,264,0,0
656232,96048,350,0,0
656232,96048,488,0,0
656232,96048,356,0,0
656232,96048,817,0,0
656232,96048,945,0,0
656232,96048,706,0,0
656232,96048,774,0,0
656232,96048,975,0,0
656232,96048,831,0,0
656232,96048,573,0,0
656232,96048,527,0,0
656232,96048,870,0,0
656232,96048,541,0,0
656232,96048,993,0,0
656232,96048,552,0,0
656232,96048,710,0,0
656232,96048,806,0,0
656232,96048,836,0,0
656232,96048,864,0,0
656232,96048,970,0,0
656232,96048,682,0,0
656232,96048,105610,1,0
656232,96048,54363,1,0
656232,96048,57642,1,0
656232,96048,7445,1,0
656232,96048,616,1,0
656232,96048,102531,1,0
656232,96048,7766,1,0
656232,96048,27323,1,0
656232,96048,87606,1,0
656232,96048,9323,1,0
656232,96048,34820,1,0
656232,96048,109969,1,0
656232,96048,120982,1,0
656232,96048,57309,1,0
656232,96048,20894,1,0
656232,96048,67087,1,0
656232,96048,120520,1,0
656232,96048,54905,1,0
656232,96048,122391,1,0
656232,96048,121927,1,0
98709,96159,96159,1,1
98709,96159,838,0,1
98709,96159,426,0,1
98709,96159,212,0,1
98709,96159,105,0,1
98709,96159,52,0,1
98709,96159,25,0,1
98709,96159,12,0,1
98709,96159,5,0,1
98709,96159,2,0,1
98709,96159,0,0,1
98709,96159,1,0,0
98709,96159,6,0,0
98709,96159,3,0,0
98709,96159,4,0,0
98709,96159,13,0,0
98709,96159,9,0,0
98709,96159,8,0,0
98709,96159,14,0,0
98709,96159,7,0,0
98709,96159,23,0,0
98709,96159,28,0,0
98709,96159,29,0,0
98709,96159,15,0,0
98709,96159,26,0,0
98709,96159,24,0,0
98709,96159,19,0,0
98709,96159,37,0,0
98709,96159,45,0,0
98709,96159,56,0,0
98709,96159,46,0,0
98709,96159,38,0,0
98709,96159,41,0,0
98709,96159,50,0,0
98709,96159,49,0,0
98709,96159,36,0,0
98709,96159,116,0,0
98709,96159,86,0,0
98709,96159,120,0,0
98709,96159,125,0,0
98709,96159,111,0,0
98709,96159,113,0,0
98709,96159,72,0,0
98709,96159,73,0,0
98709,96159,94,0,0
98709,96159,66,0,0
98709,96159,74,0,0
98709,96159,119,0,0
98709,96159,220,0,0
98709,96159,185,0,0
98709,96159,218,0,0
98709,96159,191,0,0
98709,96159,208,0,0
98709,96159,180,0,0
98709,96159,245,0,0
98709,96159,236,0,0
98709,96159,172,0,0
98709,96159,203,0,0
98709,96159,213,0,0
98709,96159,226,0,0
98709,96159,199,0,0
98709,96159,146,0,0
98709,96159,429,0,0
98709,96159,494,0,0
98709,96159,328,0,0
98709,96159,307,0,0
98709,96159,368,0,0
98709,96159,425,0,0
98709,96159,442,0,0
98709,96159,284,0,0
98709,96159,394,0,0
98709,96159,438,0,0
98709,96159,386,0,0
98709,96159,408,0,0
98709,96159,505,0,0
98709,96159,485,0,0
98709,96159,264,0,0
98709,96159,286,0,0
98709,96159,882,0,0
98709,96159,590,0,0
98709,96159,821,0,0
98709,96159,692,0,0
98709,96159,636,0,0
98709,96159,585,0,0
98709,96159,993,0,0
98709,96159,946,0,0
98709,96159,971,0,0
98709,96159,721,0,0
98709,96159,926,0,0
98709,96159,758,0,0
98709,96159,553,0,0
98709,96159,558,0,0
98709,96159,836,0,0
98709,96159,511,0,0
98709,96159,782,0,0
98709,96159,603,0,0
98709,96159,121739,1,0
98709,96159,120209,1,0
98709,96159,85633,1,0
98709,96159,84769,1,0
98709,96159,49333,1,0
98709,96159,64984,1,0
98709,96159,83125,1,0
98709,96159,107343,1,0
98709,96159,32936,1,0
98709,96159,107131,1,0
98709,96159,54905,1,0
98709,96159,3146,1,0
98709,96159,48460,1,0
98709,96159,95833,1,0
98709,96159,74111,1,0
