1013579,7241951,1,2,0,0,"[1, 0]"
1013579,7241951,4,6,0,0,"[1, 0]"
1013579,7241951,10,11,0,0,"[1, 0]"
1013579,7241951,10,9,0,0,"[1, 0]"
1013579,7241951,22,16,0,0,"[1, 0]"
1013579,7241951,22,29,0,0,"[1, 0]"
1013579,7241951,46,34,0,0,"[1, 0]"
1013579,7241951,46,43,0,0,"[1, 0]"
1013579,7241951,94,97,0,0,"[1, 0]"
1013579,7241951,94,109,0,0,"[1, 0]"
1013579,7241951,190,172,0,0,"[1, 0]"
1013579,7241951,190,163,0,0,"[1, 0]"
1013579,7241951,381,380,0,0,"[1, 0]"
1013579,7241951,381,441,0,0,"[1, 0]"
1013579,7241951,764,931,0,0,"[1, 0]"
1013579,7241951,764,763,0,0,"[1, 0]"
1013579,7241951,1529,1324,0,0,"[1, 0]"
1013579,7241951,1529,1667,0,0,"[1, 0]"
1013579,7241951,3059,3569,0,0,"[1, 0]"
1013579,7241951,3059,3799,0,0,"[1, 0]"
1013579,7241951,7241951,7574974,1,1,"[1, 0]"
1013579,7241951,7241951,4584,1,0,"[1, 0]"
1013570,7241958,1,2,0,0,"[1, 0]"
1013570,7241958,3,4,0,0,"[1, 0]"
1013570,7241958,3,5,0,0,"[1, 0]"
1013570,7241958,7,10,0,0,"[1, 0]"
1013570,7241958,15,20,0,0,"[1, 0]"
1013570,7241958,15,30,0,0,"[1, 0]"
1013570,7241958,32,45,0,0,"[1, 0]"
1013570,7241958,32,61,0,0,"[1, 0]"
1013570,7241958,65,83,0,0,"[1, 0]"
1013570,7241958,65,90,0,0,"[1, 0]"
1013570,7241958,132,191,0,0,"[1, 0]"
1013570,7241958,132,200,0,0,"[1, 0]"
1013570,7241958,265,255,0,0,"[1, 0]"
1013570,7241958,265,299,0,0,"[1, 0]"
1013570,7241958,531,871,0,0,"[1, 0]"
1013570,7241958,531,941,0,0,"[1, 0]"
1013570,7241958,1064,1802,0,0,"[1, 0]"
1013570,7241958,1064,1639,0,0,"[1, 0]"
1013570,7241958,2129,3763,0,0,"[1, 0]"
1013570,7241958,2129,2755,0,0,"[1, 0]"
1013570,7241958,4131,7644144,0,1,"[1, 0]"
1013570,7241958,4131,1059218,0,1,"[1, 0]"
1013570,7241958,7241958,7583330,1,1,"[1, 0]"
1013570,7241958,7241958,7269017,1,1,"[1, 0]"
1013492,7242060,2,1,0,0,"[1, 0]"
1013492,7242060,5,3,0,0,"[1, 0]"
1013492,7242060,5,6,0,0,"[1, 0]"
1013492,7242060,12,7,0,0,"[1, 0]"
1013492,7242060,12,10,0,0,"[1, 0]"
1013492,7242060,25,26,0,0,"[1, 0]"
1013492,7242060,25,18,0,0,"[1, 0]"
1013492,7242060,51,33,0,0,"[1, 0]"
1013492,7242060,51,56,0,0,"[1, 0]"
1013492,7242060,104,71,0,0,"[1, 0]"
1013492,7242060,104,68,0,0,"[1, 0]"
1013492,7242060,210,179,0,0,"[1, 0]"
1013492,7242060,210,159,0,0,"[1, 0]"
1013492,7242060,421,404,0,0,"[1, 0]"
1013492,7242060,421,260,0,0,"[1, 0]"
1013492,7242060,844,577,0,0,"[1, 0]"
1013492,7242060,844,689,0,0,"[1, 0]"
1013492,7242060,1690,1722,0,0,"[1, 0]"
1013492,7242060,1690,1872,0,0,"[1, 0]"
1013492,7242060,3382,2189,0,0,"[1, 0]"
1013492,7242060,3382,3352,0,0,"[1, 0]"
1013492,7242060,7242060,7265471,1,1,"[1, 0]"
1013492,7242060,7242060,4252,1,0,"[1, 0]"
1013424,7242112,2,1,0,0,"[1, 0]"
1013424,7242112,5,6,0,0,"[1, 0]"
1013424,7242112,5,4,0,0,"[1, 0]"
1013424,7242112,12,11,0,0,"[1, 0]"
1013424,7242112,12,9,0,0,"[1, 0]"
1013424,7242112,25,18,0,0,"[1, 0]"
1013424,7242112,25,16,0,0,"[1, 0]"
1013424,7242112,51,54,0,0,"[1, 0]"
1013424,7242112,51,60,0,0,"[1, 0]"
1013424,7242112,103,71,0,0,"[1, 0]"
1013424,7242112,103,87,0,0,"[1, 0]"
1013424,7242112,207,129,0,0,"[1, 0]"
1013424,7242112,207,178,0,0,"[1, 0]"
1013424,7242112,415,353,0,0,"[1, 0]"
1013424,7242112,415,449,0,0,"[1, 0]"
1013424,7242112,832,990,0,0,"[1, 0]"
1013424,7242112,832,619,0,0,"[1, 0]"
1013424,7242112,1665,1483,0,0,"[1, 0]"
1013424,7242112,1665,1629,0,0,"[1, 0]"
1013424,7242112,3332,2878,0,0,"[1, 0]"
1013424,7242112,3332,2865,0,0,"[1, 0]"
1013424,7242112,4662,7241339,0,1,"[1, 0]"
1013424,7242112,4662,7113831,0,1,"[1, 0]"
1013424,7242112,7242112,7229780,1,1,"[1, 0]"
1013424,7242112,7242112,4905388,1,1,"[1, 0]"
1013304,7242268,2,1,0,0,"[1, 0]"
1013304,7242268,6,5,0,0,"[1, 0]"
1013304,7242268,14,13,0,0,"[1, 0]"
1013304,7242268,14,10,0,0,"[1, 0]"
1013304,7242268,29,20,0,0,"[1, 0]"
1013304,7242268,29,30,0,0,"[1, 0]"
1013304,7242268,59,35,0,0,"[1, 0]"
1013304,7242268,59,61,0,0,"[1, 0]"
1013304,7242268,120,70,0,0,"[1, 0]"
1013304,7242268,120,104,0,0,"[1, 0]"
1013304,7242268,242,206,0,0,"[1, 0]"
1013304,7242268,242,157,0,0,"[1, 0]"
1013304,7242268,486,500,0,0,"[1, 0]"
1013304,7242268,486,424,0,0,"[1, 0]"
1013304,7242268,973,846,0,0,"[1, 0]"
1013304,7242268,973,903,0,0,"[1, 0]"
1013304,7242268,1948,1585,0,0,"[1, 0]"
1013304,7242268,1948,1110,0,0,"[1, 0]"
1013304,7242268,3897,3770,0,0,"[1, 0]"
1013304,7242268,3897,3837,0,0,"[1, 0]"
1013304,7242268,7242268,7200948,1,1,"[1, 0]"
1013304,7242268,7242268,7116278,1,1,"[1, 0]"
1013267,7242338,2,1,0,0,"[1, 0]"
1013267,7242338,6,3,0,0,"[1, 0]"
1013267,7242338,6,4,0,0,"[1, 0]"
1013267,7242338,13,10,0,0,"[1, 0]"
1013267,7242338,13,9,0,0,"[1, 0]"
1013267,7242338,27,15,0,0,"[1, 0]"
1013267,7242338,27,18,0,0,"[1, 0]"
1013267,7242338,55,50,0,0,"[1, 0]"
1013267,7242338,55,39,0,0,"[1, 0]"
1013267,7242338,112,75,0,0,"[1, 0]"
1013267,7242338,112,113,0,0,"[1, 0]"
1013267,7242338,225,129,0,0,"[1, 0]"
1013267,7242338,225,142,0,0,"[1, 0]"
1013267,7242338,451,304,0,0,"[1, 0]"
1013267,7242338,451,405,0,0,"[1, 0]"
1013267,7242338,903,931,0,0,"[1, 0]"
1013267,7242338,903,779,0,0,"[1, 0]"
1013267,7242338,1808,1047,0,0,"[1, 0]"
1013267,7242338,1808,1894,0,0,"[1, 0]"
1013267,7242338,3617,3941,0,0,"[1, 0]"
1013267,7242338,3617,3550,0,0,"[1, 0]"
1013267,7242338,7242338,7376793,1,1,"[1, 0]"
1013267,7242338,7242338,2946080,1,1,"[1, 0]"
1013229,7242422,1,2,0,0,"[1, 0]"
1013229,7242422,4,6,0,0,"[1, 0]"
1013229,7242422,4,5,0,0,"[1, 0]"
1013229,7242422,10,7,0,0,"[1, 0]"
1013229,7242422,10,11,0,0,"[1, 0]"
1013229,7242422,21,24,0,0,"[1, 0]"
1013229,7242422,21,19,0,0,"[1, 0]"
1013229,7242422,43,51,0,0,"[1, 0]"
1013229,7242422,43,62,0,0,"[1, 0]"
1013229,7242422,88,104,0,0,"[1, 0]"
1013229,7242422,88,80,0,0,"[1, 0]"
1013229,7242422,177,203,0,0,"[1, 0]"
1013229,7242422,177,246,0,0,"[1, 0]"
1013229,7242422,355,484,0,0,"[1, 0]"
1013229,7242422,355,324,0,0,"[1, 0]"
1013229,7242422,712,997,0,0,"[1, 0]"
1013229,7242422,712,820,0,0,"[1, 0]"
1013229,7242422,1425,1428,0,0,"[1, 0]"
1013229,7242422,1425,2022,0,0,"[1, 0]"
1013229,7242422,2851,3158,0,0,"[1, 0]"
1013229,7242422,2851,3750,0,0,"[1, 0]"
1013229,7242422,7242422,7398766,1,1,"[1, 0]"
1013229,7242422,7242422,4521109,1,1,"[1, 0]"
1013114,7242575,2,1,0,0,"[1, 0]"
1013114,7242575,5,4,0,0,"[1, 0]"
1013114,7242575,5,6,0,0,"[1, 0]"
1013114,7242575,11,13,0,0,"[1, 0]"
1013114,7242575,11,12,0,0,"[1, 0]"
1013114,7242575,23,26,0,0,"[1, 0]"
1013114,7242575,48,44,0,0,"[1, 0]"
1013114,7242575,48,43,0,0,"[1, 0]"
1013114,7242575,98,64,0,0,"[1, 0]"
1013114,7242575,98,110,0,0,"[1, 0]"
1013114,7242575,197,225,0,0,"[1, 0]"
1013114,7242575,197,176,0,0,"[1, 0]"
1013114,7242575,395,366,0,0,"[1, 0]"
1013114,7242575,395,435,0,0,"[1, 0]"
1013114,7242575,792,566,0,0,"[1, 0]"
1013114,7242575,792,915,0,0,"[1, 0]"
1013114,7242575,1586,1222,0,0,"[1, 0]"
1013114,7242575,1586,1753,0,0,"[1, 0]"
1013114,7242575,3173,2445,0,0,"[1, 0]"
1013114,7242575,3173,3714,0,0,"[1, 0]"
1013114,7242575,4593,7651062,0,1,"[1, 0]"
1013114,7242575,4593,4124,0,0,"[1, 0]"
1013114,7242575,7242575,7209824,1,1,"[1, 0]"
1013114,7242575,7242575,7348626,1,1,"[1, 0]"
1012866,7242961,1,2,0,0,"[1, 0]"
1012866,7242961,3,6,0,0,"[1, 0]"
1012866,7242961,3,5,0,0,"[1, 0]"
1012866,7242961,8,14,0,0,"[1, 0]"
1012866,7242961,8,12,0,0,"[1, 0]"
1012866,7242961,17,22,0,0,"[1, 0]"
1012866,7242961,17,28,0,0,"[1, 0]"
1012866,7242961,35,38,0,0,"[1, 0]"
1012866,7242961,35,59,0,0,"[1, 0]"
1012866,7242961,71,86,0,0,"[1, 0]"
1012866,7242961,71,113,0,0,"[1, 0]"
1012866,7242961,143,175,0,0,"[1, 0]"
1012866,7242961,143,220,0,0,"[1, 0]"
1012866,7242961,287,257,0,0,"[1, 0]"
1012866,7242961,287,377,0,0,"[1, 0]"
1012866,7242961,576,962,0,0,"[1, 0]"
1012866,7242961,576,862,0,0,"[1, 0]"
1012866,7242961,1153,1332,0,0,"[1, 0]"
1012866,7242961,1153,1238,0,0,"[1, 0]"
1012866,7242961,2308,3987,0,0,"[1, 0]"
1012866,7242961,2308,2436,0,0,"[1, 0]"
1012866,7242961,7242961,4583,1,0,"[1, 0]"
1012866,7242961,7242961,7461658,1,1,"[1, 0]"
1012865,7242969,1,2,0,0,"[1, 0]"
1012865,7242969,3,4,0,0,"[1, 0]"
1012865,7242969,3,5,0,0,"[1, 0]"
1012865,7242969,8,13,0,0,"[1, 0]"
1012865,7242969,17,24,0,0,"[1, 0]"
1012865,7242969,17,20,0,0,"[1, 0]"
1012865,7242969,35,54,0,0,"[1, 0]"
1012865,7242969,35,62,0,0,"[1, 0]"
1012865,7242969,71,97,0,0,"[1, 0]"
1012865,7242969,71,113,0,0,"[1, 0]"
1012865,7242969,143,127,0,0,"[1, 0]"
1012865,7242969,143,142,0,0,"[1, 0]"
1012865,7242969,287,468,0,0,"[1, 0]"
1012865,7242969,287,432,0,0,"[1, 0]"
1012865,7242969,575,614,0,0,"[1, 0]"
1012865,7242969,575,800,0,0,"[1, 0]"
1012865,7242969,1151,1433,0,0,"[1, 0]"
1012865,7242969,1151,1248,0,0,"[1, 0]"
1012865,7242969,2304,3419,0,0,"[1, 0]"
1012865,7242969,2304,2746,0,0,"[1, 0]"
1012865,7242969,7242969,7319931,1,1,"[1, 0]"
1012865,7242969,7242969,4497,1,0,"[1, 0]"
1012780,7243111,1,2,0,0,"[1, 0]"
1012780,7243111,4,6,0,0,"[1, 0]"
1012780,7243111,10,12,0,0,"[1, 0]"
1012780,7243111,21,26,0,0,"[1, 0]"
1012780,7243111,21,30,0,0,"[1, 0]"
1012780,7243111,43,40,0,0,"[1, 0]"
1012780,7243111,43,42,0,0,"[1, 0]"
1012780,7243111,88,86,0,0,"[1, 0]"
1012780,7243111,88,99,0,0,"[1, 0]"
1012780,7243111,178,218,0,0,"[1, 0]"
1012780,7243111,178,184,0,0,"[1, 0]"
1012780,7243111,358,405,0,0,"[1, 0]"
1012780,7243111,358,325,0,0,"[1, 0]"
1012780,7243111,718,645,0,0,"[1, 0]"
1012780,7243111,718,702,0,0,"[1, 0]"
1012780,7243111,1438,1883,0,0,"[1, 0]"
1012780,7243111,1438,1055,0,0,"[1, 0]"
1012780,7243111,2877,2162,0,0,"[1, 0]"
1012780,7243111,2877,2663,0,0,"[1, 0]"
1012780,7243111,7243111,7137181,1,1,"[1, 0]"
1012780,7243111,7243111,7231966,1,1,"[1, 0]"
