489513,7437185,2,1,0,0,"[1, 0]"
489513,7437185,5,4,0,0,"[1, 0]"
489513,7437185,12,7,0,0,"[1, 0]"
489513,7437185,12,8,0,0,"[1, 0]"
489513,7437185,25,23,0,0,"[1, 0]"
489513,7437185,25,24,0,0,"[1, 0]"
489513,7437185,52,33,0,0,"[1, 0]"
489513,7437185,52,41,0,0,"[1, 0]"
489513,7437185,106,100,0,0,"[1, 0]"
489513,7437185,106,74,0,0,"[1, 0]"
489513,7437185,214,142,0,0,"[1, 0]"
489513,7437185,214,199,0,0,"[1, 0]"
489513,7437185,430,342,0,0,"[1, 0]"
489513,7437185,430,316,0,0,"[1, 0]"
489513,7437185,862,595,0,0,"[1, 0]"
489513,7437185,862,681,0,0,"[1, 0]"
489513,7437185,1725,1026,0,0,"[1, 0]"
489513,7437185,1725,2039,0,0,"[1, 0]"
489513,7437185,3452,3312,0,0,"[1, 0]"
489513,7437185,3452,3599,0,0,"[1, 0]"
489513,7437185,7437185,7597593,1,1,"[1, 0]"
489513,7437185,7437185,4511,1,0,"[1, 0]"
685091,4060157,2,1,0,0,"[1, 0]"
685091,4060157,6,5,0,0,"[1, 0]"
685091,4060157,13,9,0,0,"[1, 0]"
685091,4060157,13,11,0,0,"[1, 0]"
685091,4060157,27,22,0,0,"[1, 0]"
685091,4060157,27,24,0,0,"[1, 0]"
685091,4060157,56,54,0,0,"[1, 0]"
685091,4060157,56,47,0,0,"[1, 0]"
685091,4060157,114,63,0,0,"[1, 0]"
685091,4060157,114,112,0,0,"[1, 0]"
685091,4060157,229,164,0,0,"[1, 0]"
685091,4060157,229,127,0,0,"[1, 0]"
685091,4060157,460,327,0,0,"[1, 0]"
685091,4060157,460,496,0,0,"[1, 0]"
685091,4060157,922,949,0,0,"[1, 0]"
685091,4060157,1845,1386,0,0,"[1, 0]"
685091,4060157,1845,1270,0,0,"[1, 0]"
685091,4060157,3691,2785,0,0,"[1, 0]"
685091,4060157,3691,2652,0,0,"[1, 0]"
685091,4060157,4060157,4112,1,0,"[1, 0]"
685091,4060157,4060157,4108,1,0,"[1, 0]"
569507,7437842,1,2,0,0,"[1, 0]"
569507,7437842,4,6,0,0,"[1, 0]"
569507,7437842,4,3,0,0,"[1, 0]"
569507,7437842,9,11,0,0,"[1, 0]"
569507,7437842,20,29,0,0,"[1, 0]"
569507,7437842,20,25,0,0,"[1, 0]"
569507,7437842,42,60,0,0,"[1, 0]"
569507,7437842,42,36,0,0,"[1, 0]"
569507,7437842,86,89,0,0,"[1, 0]"
569507,7437842,86,66,0,0,"[1, 0]"
569507,7437842,173,196,0,0,"[1, 0]"
569507,7437842,173,220,0,0,"[1, 0]"
569507,7437842,347,294,0,0,"[1, 0]"
569507,7437842,347,479,0,0,"[1, 0]"
569507,7437842,696,552,0,0,"[1, 0]"
569507,7437842,696,588,0,0,"[1, 0]"
569507,7437842,1393,1752,0,0,"[1, 0]"
569507,7437842,1393,1428,0,0,"[1, 0]"
569507,7437842,2787,2626,0,0,"[1, 0]"
569507,7437842,2787,2613,0,0,"[1, 0]"
569507,7437842,4422,7265116,0,1,"[1, 0]"
569507,7437842,4422,7672252,0,1,"[1, 0]"
569507,7437842,7437842,7445495,1,1,"[1, 0]"
569507,7437842,7437842,7569535,1,1,"[1, 0]"
418752,7437867,1,2,0,0,"[1, 0]"
418752,7437867,4,3,0,0,"[1, 0]"
418752,7437867,9,12,0,0,"[1, 0]"
418752,7437867,9,8,0,0,"[1, 0]"
418752,7437867,20,17,0,0,"[1, 0]"
418752,7437867,20,26,0,0,"[1, 0]"
418752,7437867,41,32,0,0,"[1, 0]"
418752,7437867,83,125,0,0,"[1, 0]"
418752,7437867,83,117,0,0,"[1, 0]"
418752,7437867,167,210,0,0,"[1, 0]"
418752,7437867,167,253,0,0,"[1, 0]"
418752,7437867,335,323,0,0,"[1, 0]"
418752,7437867,335,266,0,0,"[1, 0]"
418752,7437867,671,662,0,0,"[1, 0]"
418752,7437867,671,855,0,0,"[1, 0]"
418752,7437867,1343,1317,0,0,"[1, 0]"
418752,7437867,1343,2003,0,0,"[1, 0]"
418752,7437867,2688,3023,0,0,"[1, 0]"
418752,7437867,2688,3480,0,0,"[1, 0]"
418752,7437867,4377,7622697,0,1,"[1, 0]"
418752,7437867,4377,7499806,0,1,"[1, 0]"
418752,7437867,7437867,7480796,1,1,"[1, 0]"
418752,7437867,7437867,7669940,1,1,"[1, 0]"
565868,7438278,2,1,0,0,"[1, 0]"
565868,7438278,6,3,0,0,"[1, 0]"
565868,7438278,6,4,0,0,"[1, 0]"
565868,7438278,13,10,0,0,"[1, 0]"
565868,7438278,13,14,0,0,"[1, 0]"
565868,7438278,28,17,0,0,"[1, 0]"
565868,7438278,28,18,0,0,"[1, 0]"
565868,7438278,57,48,0,0,"[1, 0]"
565868,7438278,57,54,0,0,"[1, 0]"
565868,7438278,115,81,0,0,"[1, 0]"
565868,7438278,115,78,0,0,"[1, 0]"
565868,7438278,232,246,0,0,"[1, 0]"
565868,7438278,232,159,0,0,"[1, 0]"
565868,7438278,466,409,0,0,"[1, 0]"
565868,7438278,466,281,0,0,"[1, 0]"
565868,7438278,933,929,0,0,"[1, 0]"
565868,7438278,933,695,0,0,"[1, 0]"
565868,7438278,1867,1255,0,0,"[1, 0]"
565868,7438278,1867,1805,0,0,"[1, 0]"
565868,7438278,3736,2701,0,0,"[1, 0]"
565868,7438278,3736,3063,0,0,"[1, 0]"
565868,7438278,7438278,7535285,1,1,"[1, 0]"
565868,7438278,7438278,7570390,1,1,"[1, 0]"
594930,6815057,1,2,0,0,"[1, 0]"
594930,6815057,4,3,0,0,"[1, 0]"
594930,6815057,4,6,0,0,"[1, 0]"
594930,6815057,10,11,0,0,"[1, 0]"
594930,6815057,10,9,0,0,"[1, 0]"
594930,6815057,21,27,0,0,"[1, 0]"
594930,6815057,21,25,0,0,"[1, 0]"
594930,6815057,44,54,0,0,"[1, 0]"
594930,6815057,44,40,0,0,"[1, 0]"
594930,6815057,89,91,0,0,"[1, 0]"
594930,6815057,89,90,0,0,"[1, 0]"
594930,6815057,180,176,0,0,"[1, 0]"
594930,6815057,180,209,0,0,"[1, 0]"
594930,6815057,362,463,0,0,"[1, 0]"
594930,6815057,362,345,0,0,"[1, 0]"
594930,6815057,725,859,0,0,"[1, 0]"
594930,6815057,725,609,0,0,"[1, 0]"
594930,6815057,1451,1737,0,0,"[1, 0]"
594930,6815057,1451,1237,0,0,"[1, 0]"
594930,6815057,2903,2257,0,0,"[1, 0]"
594930,6815057,2903,2873,0,0,"[1, 0]"
594930,6815057,4473,7091104,0,1,"[1, 0]"
594930,6815057,4473,7494778,0,1,"[1, 0]"
594930,6815057,6815057,7637010,1,1,"[1, 0]"
594930,6815057,6815057,7072156,1,1,"[1, 0]"
1097135,7438804,1,2,0,0,"[1, 0]"
1097135,7438804,4,5,0,0,"[1, 0]"
1097135,7438804,10,13,0,0,"[1, 0]"
1097135,7438804,22,26,0,0,"[1, 0]"
1097135,7438804,22,15,0,0,"[1, 0]"
1097135,7438804,45,57,0,0,"[1, 0]"
