1084889,7124113,2,1,0,0,"[1, 0]"
1084889,7124113,6,3,0,0,"[1, 0]"
1084889,7124113,13,7,0,0,"[1, 0]"
1084889,7124113,13,14,0,0,"[1, 0]"
1084889,7124113,28,29,0,0,"[1, 0]"
1084889,7124113,28,18,0,0,"[1, 0]"
1084889,7124113,57,44,0,0,"[1, 0]"
1084889,7124113,57,53,0,0,"[1, 0]"
1084889,7124113,115,106,0,0,"[1, 0]"
1084889,7124113,115,95,0,0,"[1, 0]"
1084889,7124113,232,234,0,0,"[1, 0]"
1084889,7124113,232,129,0,0,"[1, 0]"
1084889,7124113,466,293,0,0,"[1, 0]"
1084889,7124113,466,406,0,0,"[1, 0]"
1084889,7124113,933,971,0,0,"[1, 0]"
1084889,7124113,933,765,0,0,"[1, 0]"
1084889,7124113,1867,1670,0,0,"[1, 0]"
1084889,7124113,1867,2019,0,0,"[1, 0]"
1084889,7124113,3735,2243,0,0,"[1, 0]"
1084889,7124113,3735,2276,0,0,"[1, 0]"
1084889,7124113,7124113,7078615,1,1,"[1, 0]"
1084889,7124113,7124113,4246,1,0,"[1, 0]"
1084887,7124139,2,1,0,0,"[1, 0]"
1084887,7124139,5,4,0,0,"[1, 0]"
1084887,7124139,5,3,0,0,"[1, 0]"
1084887,7124139,12,10,0,0,"[1, 0]"
1084887,7124139,12,8,0,0,"[1, 0]"
1084887,7124139,26,30,0,0,"[1, 0]"
1084887,7124139,26,27,0,0,"[1, 0]"
1084887,7124139,53,49,0,0,"[1, 0]"
1084887,7124139,53,32,0,0,"[1, 0]"
1084887,7124139,107,99,0,0,"[1, 0]"
1084887,7124139,107,71,0,0,"[1, 0]"
1084887,7124139,215,182,0,0,"[1, 0]"
1084887,7124139,215,208,0,0,"[1, 0]"
1084887,7124139,432,495,0,0,"[1, 0]"
1084887,7124139,432,401,0,0,"[1, 0]"
1084887,7124139,865,586,0,0,"[1, 0]"
1084887,7124139,865,667,0,0,"[1, 0]"
1084887,7124139,1731,1131,0,0,"[1, 0]"
1084887,7124139,1731,1758,0,0,"[1, 0]"
1084887,7124139,3463,2353,0,0,"[1, 0]"
1084887,7124139,3463,3161,0,0,"[1, 0]"
1084887,7124139,7124139,4381,1,0,"[1, 0]"
1084887,7124139,7124139,4468,1,0,"[1, 0]"
1100783,7124396,2,1,0,0,"[1, 0]"
1100783,7124396,5,6,0,0,"[1, 0]"
1100783,7124396,5,4,0,0,"[1, 0]"
1100783,7124396,11,8,0,0,"[1, 0]"
1100783,7124396,23,17,0,0,"[1, 0]"
1100783,7124396,23,20,0,0,"[1, 0]"
1100783,7124396,47,36,0,0,"[1, 0]"
1100783,7124396,47,40,0,0,"[1, 0]"
1100783,7124396,96,94,0,0,"[1, 0]"
1100783,7124396,96,117,0,0,"[1, 0]"
1100783,7124396,194,164,0,0,"[1, 0]"
1100783,7124396,194,129,0,0,"[1, 0]"
1100783,7124396,389,354,0,0,"[1, 0]"
1100783,7124396,389,496,0,0,"[1, 0]"
1100783,7124396,780,789,0,0,"[1, 0]"
1100783,7124396,780,525,0,0,"[1, 0]"
1100783,7124396,1561,1638,0,0,"[1, 0]"
1100783,7124396,1561,1209,0,0,"[1, 0]"
1100783,7124396,3123,2726,0,0,"[1, 0]"
1100783,7124396,3123,2465,0,0,"[1, 0]"
1100783,7124396,7124396,7293481,1,1,"[1, 0]"
1100783,7124396,7124396,137649,1,1,"[1, 0]"
1084848,7124519,2,1,0,0,"[1, 0]"
1084848,7124519,6,4,0,0,"[1, 0]"
1084848,7124519,6,5,0,0,"[1, 0]"
1084848,7124519,14,12,0,0,"[1, 0]"
1084848,7124519,14,10,0,0,"[1, 0]"
1084848,7124519,30,26,0,0,"[1, 0]"
1084848,7124519,30,24,0,0,"[1, 0]"
1084848,7124519,61,57,0,0,"[1, 0]"
1084848,7124519,124,93,0,0,"[1, 0]"
1084848,7124519,124,105,0,0,"[1, 0]"
1084848,7124519,250,226,0,0,"[1, 0]"
1084848,7124519,250,188,0,0,"[1, 0]"
1084848,7124519,501,362,0,0,"[1, 0]"
1084848,7124519,501,472,0,0,"[1, 0]"
1084848,7124519,1003,611,0,0,"[1, 0]"
1084848,7124519,1003,633,0,0,"[1, 0]"
1084848,7124519,2007,1167,0,0,"[1, 0]"
1084848,7124519,2007,1339,0,0,"[1, 0]"
1084848,7124519,4015,4091,0,0,"[1, 0]"
1084848,7124519,4015,2292,0,0,"[1, 0]"
1084848,7124519,7124519,7401471,1,1,"[1, 0]"
1084848,7124519,7124519,7517764,1,1,"[1, 0]"
1084838,7124631,2,1,0,0,"[1, 0]"
1084838,7124631,6,3,0,0,"[1, 0]"
1084838,7124631,6,5,0,0,"[1, 0]"
1084838,7124631,13,11,0,0,"[1, 0]"
1084838,7124631,27,18,0,0,"[1, 0]"
1084838,7124631,27,21,0,0,"[1, 0]"
1084838,7124631,56,31,0,0,"[1, 0]"
1084838,7124631,114,63,0,0,"[1, 0]"
1084838,7124631,114,104,0,0,"[1, 0]"
1084838,7124631,229,157,0,0,"[1, 0]"
1084838,7124631,229,236,0,0,"[1, 0]"
1084838,7124631,460,395,0,0,"[1, 0]"
1084838,7124631,460,451,0,0,"[1, 0]"
1084838,7124631,921,973,0,0,"[1, 0]"
1084838,7124631,921,741,0,0,"[1, 0]"
1084838,7124631,1843,1605,0,0,"[1, 0]"
1084838,7124631,1843,1941,0,0,"[1, 0]"
1084838,7124631,3687,2073,0,0,"[1, 0]"
1084838,7124631,3687,3194,0,0,"[1, 0]"
1084838,7124631,7124631,4540,1,0,"[1, 0]"
1084838,7124631,7124631,4359,1,0,"[1, 0]"
1084838,7124633,2,1,0,0,"[1, 0]"
1084838,7124633,6,4,0,0,"[1, 0]"
1084838,7124633,13,11,0,0,"[1, 0]"
1084838,7124633,27,29,0,0,"[1, 0]"
1084838,7124633,27,30,0,0,"[1, 0]"
1084838,7124633,56,55,0,0,"[1, 0]"
1084838,7124633,56,33,0,0,"[1, 0]"
1084838,7124633,113,109,0,0,"[1, 0]"
1084838,7124633,113,74,0,0,"[1, 0]"
1084838,7124633,228,182,0,0,"[1, 0]"
1084838,7124633,228,201,0,0,"[1, 0]"
1084838,7124633,457,324,0,0,"[1, 0]"
1084838,7124633,457,342,0,0,"[1, 0]"
1084838,7124633,916,629,0,0,"[1, 0]"
1084838,7124633,916,813,0,0,"[1, 0]"
1084838,7124633,1833,1541,0,0,"[1, 0]"
1084838,7124633,1833,1349,0,0,"[1, 0]"
1084838,7124633,3667,2564,0,0,"[1, 0]"
1084838,7124633,3667,2317,0,0,"[1, 0]"
1084838,7124633,7124633,7670356,1,1,"[1, 0]"
1084838,7124633,7124633,7217875,1,1,"[1, 0]"
1084838,7124636,2,1,0,0,"[1, 0]"
1084838,7124636,6,4,0,0,"[1, 0]"
1084838,7124636,6,5,0,0,"[1, 0]"
1084838,7124636,13,7,0,0,"[1, 0]"
1084838,7124636,13,11,0,0,"[1, 0]"
1084838,7124636,27,26,0,0,"[1, 0]"
1084838,7124636,27,19,0,0,"[1, 0]"
1084838,7124636,56,61,0,0,"[1, 0]"
1084838,7124636,56,44,0,0,"[1, 0]"
1084838,7124636,113,65,0,0,"[1, 0]"
1084838,7124636,113,126,0,0,"[1, 0]"
1084838,7124636,228,155,0,0,"[1, 0]"
1084838,7124636,228,237,0,0,"[1, 0]"
1084838,7124636,457,508,0,0,"[1, 0]"
1084838,7124636,457,321,0,0,"[1, 0]"
1084838,7124636,916,539,0,0,"[1, 0]"
1084838,7124636,916,897,0,0,"[1, 0]"
1084838,7124636,1834,1421,0,0,"[1, 0]"
1084838,7124636,1834,1818,0,0,"[1, 0]"
1084838,7124636,3669,2734,0,0,"[1, 0]"
1084838,7124636,3669,3735,0,0,"[1, 0]"
1084838,7124636,7124636,4273,1,0,"[1, 0]"
1084838,7124636,7124636,6225607,1,1,"[1, 0]"
1084838,7124637,2,1,0,0,"[1, 0]"
1084838,7124637,6,4,0,0,"[1, 0]"
1084838,7124637,13,9,0,0,"[1, 0]"
1084838,7124637,27,25,0,0,"[1, 0]"
1084838,7124637,27,24,0,0,"[1, 0]"
1084838,7124637,56,41,0,0,"[1, 0]"
1084838,7124637,56,60,0,0,"[1, 0]"
1084838,7124637,113,81,0,0,"[1, 0]"
1084838,7124637,113,104,0,0,"[1, 0]"
1084838,7124637,227,251,0,0,"[1, 0]"
1084838,7124637,227,183,0,0,"[1, 0]"
1084838,7124637,455,256,0,0,"[1, 0]"
1084838,7124637,455,431,0,0,"[1, 0]"
1084838,7124637,911,632,0,0,"[1, 0]"
1084838,7124637,911,758,0,0,"[1, 0]"
1084838,7124637,1824,1369,0,0,"[1, 0]"
1084838,7124637,1824,1957,0,0,"[1, 0]"
1084838,7124637,3650,2830,0,0,"[1, 0]"
1084838,7124637,3650,2843,0,0,"[1, 0]"
1084838,7124637,7124637,7689281,1,1,"[1, 0]"
1084838,7124637,7124637,4463,1,0,"[1, 0]"
1084814,7124884,2,1,0,0,"[1, 0]"
1084814,7124884,5,6,0,0,"[1, 0]"
1084814,7124884,5,3,0,0,"[1, 0]"
1084814,7124884,11,14,0,0,"[1, 0]"
1084814,7124884,23,15,0,0,"[1, 0]"
1084814,7124884,23,25,0,0,"[1, 0]"
1084814,7124884,48,41,0,0,"[1, 0]"
1084814,7124884,48,42,0,0,"[1, 0]"
1084814,7124884,98,110,0,0,"[1, 0]"
1084814,7124884,98,113,0,0,"[1, 0]"
1084814,7124884,197,245,0,0,"[1, 0]"
