640103,5323651,1,2,0,0,"[1, 0]"
640103,5323651,4,5,0,0,"[1, 0]"
640103,5323651,4,6,0,0,"[1, 0]"
640103,5323651,10,12,0,0,"[1, 0]"
640103,5323651,10,14,0,0,"[1, 0]"
640103,5323651,21,16,0,0,"[1, 0]"
640103,5323651,43,33,0,0,"[1, 0]"
640103,5323651,43,37,0,0,"[1, 0]"
640103,5323651,87,79,0,0,"[1, 0]"
640103,5323651,87,83,0,0,"[1, 0]"
640103,5323651,175,160,0,0,"[1, 0]"
640103,5323651,175,208,0,0,"[1, 0]"
640103,5323651,352,497,0,0,"[1, 0]"
640103,5323651,352,461,0,0,"[1, 0]"
640103,5323651,706,598,0,0,"[1, 0]"
640103,5323651,706,550,0,0,"[1, 0]"
640103,5323651,1414,1766,0,0,"[1, 0]"
640103,5323651,1414,1954,0,0,"[1, 0]"
640103,5323651,2830,3341,0,0,"[1, 0]"
640103,5323651,2830,2856,0,0,"[1, 0]"
640103,5323651,4440,4636,0,0,"[1, 0]"
640103,5323651,4440,7072358,0,1,"[1, 0]"
640103,5323651,5323651,7404959,1,1,"[1, 0]"
640103,5323651,5323651,7535730,1,1,"[1, 0]"
1094959,7627532,2,1,0,0,"[1, 0]"
1094959,7627532,5,6,0,0,"[1, 0]"
1094959,7627532,5,4,0,0,"[1, 0]"
1094959,7627532,11,13,0,0,"[1, 0]"
1094959,7627532,24,21,0,0,"[1, 0]"
1094959,7627532,24,28,0,0,"[1, 0]"
1094959,7627532,49,55,0,0,"[1, 0]"
1094959,7627532,49,59,0,0,"[1, 0]"
1094959,7627532,99,113,0,0,"[1, 0]"
1094959,7627532,99,103,0,0,"[1, 0]"
1094959,7627532,199,144,0,0,"[1, 0]"
1094959,7627532,199,235,0,0,"[1, 0]"
1094959,7627532,399,427,0,0,"[1, 0]"
1094959,7627532,399,340,0,0,"[1, 0]"
1094959,7627532,800,539,0,0,"[1, 0]"
1094959,7627532,800,784,0,0,"[1, 0]"
1094959,7627532,1601,1093,0,0,"[1, 0]"
1094959,7627532,1601,1647,0,0,"[1, 0]"
1094959,7627532,3204,2465,0,0,"[1, 0]"
1094959,7627532,3204,2666,0,0,"[1, 0]"
1094959,7627532,7627532,7682771,1,1,"[1, 0]"
1094959,7627532,7627532,4734,1,0,"[1, 0]"
430229,7627578,2,1,0,0,"[1, 0]"
430229,7627578,6,5,0,0,"[1, 0]"
430229,7627578,6,4,0,0,"[1, 0]"
430229,7627578,14,7,0,0,"[1, 0]"
430229,7627578,14,12,0,0,"[1, 0]"
430229,7627578,29,22,0,0,"[1, 0]"
430229,7627578,59,51,0,0,"[1, 0]"
430229,7627578,59,61,0,0,"[1, 0]"
430229,7627578,119,63,0,0,"[1, 0]"
430229,7627578,119,82,0,0,"[1, 0]"
430229,7627578,239,189,0,0,"[1, 0]"
430229,7627578,239,153,0,0,"[1, 0]"
430229,7627578,479,292,0,0,"[1, 0]"
430229,7627578,479,319,0,0,"[1, 0]"
430229,7627578,960,874,0,0,"[1, 0]"
430229,7627578,960,592,0,0,"[1, 0]"
430229,7627578,1921,1989,0,0,"[1, 0]"
430229,7627578,1921,1696,0,0,"[1, 0]"
430229,7627578,3843,3530,0,0,"[1, 0]"
430229,7627578,3843,3481,0,0,"[1, 0]"
430229,7627578,7627578,1484018,1,1,"[1, 0]"
430229,7627578,7627578,7118975,1,1,"[1, 0]"
245120,3595128,1,2,0,0,"[1, 0]"
245120,3595128,4,5,0,0,"[1, 0]"
245120,3595128,4,3,0,0,"[1, 0]"
245120,3595128,10,11,0,0,"[1, 0]"
245120,3595128,10,13,0,0,"[1, 0]"
245120,3595128,22,17,0,0,"[1, 0]"
245120,3595128,46,60,0,0,"[1, 0]"
245120,3595128,46,38,0,0,"[1, 0]"
245120,3595128,94,89,0,0,"[1, 0]"
245120,3595128,94,115,0,0,"[1, 0]"
245120,3595128,189,205,0,0,"[1, 0]"
245120,3595128,189,134,0,0,"[1, 0]"
245120,3595128,379,330,0,0,"[1, 0]"
245120,3595128,379,463,0,0,"[1, 0]"
245120,3595128,759,882,0,0,"[1, 0]"
245120,3595128,759,795,0,0,"[1, 0]"
245120,3595128,1519,1898,0,0,"[1, 0]"
245120,3595128,1519,1712,0,0,"[1, 0]"
245120,3595128,3040,2978,0,0,"[1, 0]"
245120,3595128,3040,2654,0,0,"[1, 0]"
245120,3595128,4532,4305,0,0,"[1, 0]"
